user,item,feature,rate
9LwyHtKt5iRqlcFH-897aQ,_7cs3oVau0UzryykHf3ahQ,"[['produce', 1]]",5
-zaFQpPVefA_fjL5yvfnKQ,_7cs3oVau0UzryykHf3ahQ,"[['selection', 1], ['produce', 1]]",4
Yw-Q_4QrwWffjnHWLvo4kw,_7cs3oVau0UzryykHf3ahQ,"[['store', 1]]",4
gUr8qs00wFAk851yHMlgRQ,_ZhGTeKXh1krFcyLqqKhsA,"[['gear', 1]]",4
bCLFdVfkAiZ7t1xDskb66Q,_ZhGTeKXh1krFcyLqqKhsA,"[['brands', 1], ['selection', 1], ['boots', 1], ['staff', 1]]",4
EjhVxYFeMUYimoImjMduzQ,_ZhGTeKXh1krFcyLqqKhsA,"[['price', 1], ['employees', 1]]",5
4p-qAdc_ZLXfieNwaZGNGA,_ZhGTeKXh1krFcyLqqKhsA,"[['selection', 1]]",4
sbvSyNtI7Sgp7k4qzf2reg,_ZhGTeKXh1krFcyLqqKhsA,"[['quality', 1]]",4
f3r3W8YPUcgRB41J8JE5EA,_ZhGTeKXh1krFcyLqqKhsA,"[['customer service', 1]]",4
Yw-Q_4QrwWffjnHWLvo4kw,_ZhGTeKXh1krFcyLqqKhsA,"[['store', 1]]",5
kGgAARL2UmvCcTRfiscjug,ba4N6yPjItseq4POVMwxYA,"[['stores', 1], ['store', 1]]",4
4ozupHULqGyO42s3zNUzOQ,c7VgGP8xT25OSReok6fwcQ,"[['lace', 1], ['shoes', 1]]",4
ZW8jy6ehrNzn9A5iCubVGg,c7VgGP8xT25OSReok6fwcQ,"[['brand', 1]]",4
cSAACR699NuLMqBPuKL8nw,c7VgGP8xT25OSReok6fwcQ,"[['customer service', 1], ['department', 1], ['Lulu', 1]]",4
wLDWtFpyh0hr3wfpj_lxWg,c7VgGP8xT25OSReok6fwcQ,"[['staff', 1], ['clothes', 1]]",5
oyKF6Zs4aEYjsFVV9nT2AQ,cM79Jo8wO8cF4MjCKlHofA,"[['smells', 1]]",2
i8KMQX7nekLSCzb_DVb6yA,dILQ1N215cBYHseT0x7WHg,"[['brand', 1]]",5
bCLFdVfkAiZ7t1xDskb66Q,dILQ1N215cBYHseT0x7WHg,"[['shoes', 1], ['shoes', 1]]",5
bCLFdVfkAiZ7t1xDskb66Q,dILQ1N215cBYHseT0x7WHg,"[['brands', 1], ['heel', 1], ['price', 1]]",5
lpZtfD-vCqUER1yGKEvUPw,eNs0zMFgBWWqWipaMiIJhQ,"[['selection', 1], ['brand', 1]]",3
XjfKBr96h6GgrfkR_q6gIA,eynFPdh_abRxHtrh71xlWA,"[['racks', 1], ['store', 1]]",4
-K3ZjROK0ml2P-Rk7ttHzA,eynFPdh_abRxHtrh71xlWA,"[['clothing', 1], ['store', 1], ['brand', 1], ['shoes', 1]]",3
PV5voYSD43Cn_3gHmxG7DA,eynFPdh_abRxHtrh71xlWA,"[['wear', 1], ['staff', 1]]",3
GzCK2q4opam7eeyqlUDywg,eynFPdh_abRxHtrh71xlWA,"[['store', 1]]",2
C8ZTiwa7qWoPSMIivTeSfw,h8rqIokh6EkM4flR9CjxbA,"[['customer service', 1], ['Nothing', 1]]",5
cSAACR699NuLMqBPuKL8nw,h8rqIokh6EkM4flR9CjxbA,"[['selection', 1]]",4
kGgAARL2UmvCcTRfiscjug,iwH1w56ArxuOKNmSJgMiVA,"[['store', 1]]",2
fRbqoHAkgC5MeW3x15mezA,iwH1w56ArxuOKNmSJgMiVA,"[['visit', 1]]",4
kGgAARL2UmvCcTRfiscjug,iwH1w56ArxuOKNmSJgMiVA,"[['deals', 1], ['prices', 1], ['shoes', 1]]",3
GfzK4sxuBSrBpkZ6ZyEK1Q,jwJ9cbgf-u5FtTs7Rg1BZg,"[['sales', 1]]",3
glRXVWWD6x1EZKfjJawTOg,jwJ9cbgf-u5FtTs7Rg1BZg,"[['selection', 1]]",2
ia1nTRAQEaFWv0cwADeK7g,kNAmtnpjbgeUrAyRBBPTuQ,"[['merchandise', 1]]",4
vtNbl9jTi-AgyVJy76pGzA,kNAmtnpjbgeUrAyRBBPTuQ,"[['store', 1]]",4
sSd714dapLtVY-Meaafq6w,kNAmtnpjbgeUrAyRBBPTuQ,"[['sales', 1]]",4
vsR6VM-x-phiOsjU6QQEuA,kNAmtnpjbgeUrAyRBBPTuQ,"[['store', 1]]",5
A3J10Z1KlbM9WrKj6NYLyQ,kNAmtnpjbgeUrAyRBBPTuQ,"[['staff', 1], ['purse', 1]]",3
4ozupHULqGyO42s3zNUzOQ,l0c2pmxGYvCfeaCRiYGAvQ,"[['dresses', 1], ['store', 1], ['shoes', 1]]",4
8JC-Yb3UDUv2FUl5ym1nVg,l0c2pmxGYvCfeaCRiYGAvQ,"[['clothes', 1], ['Pretty', 1]]",4
sALB8-F04S9VcZMF_GkGUA,l0c2pmxGYvCfeaCRiYGAvQ,"[['accessories', 1], ['location', 1], ['dress', 1], ['size', 1]]",3
IO3AsR6cdMto7VCwfPzf2w,mzVhCMNkndrgdZFqducydg,"[['staff', 1]]",5
uZbTb-u-GVjTa2gtQfry5g,mzVhCMNkndrgdZFqducydg,"[['selection', 1]]",4
KJDymAcoPiW_vuqthGxfpQ,nl5ifGmOQMw-MlMO_tdnbg,"[['cashiers', 1]]",4
zTWH9b_ItSdLOK9ypeFOIw,o48vnRv_7d4z4wIk3s-5MA,"[['kitchen', 1]]",3
XjfKBr96h6GgrfkR_q6gIA,o48vnRv_7d4z4wIk3s-5MA,"[['sizes', 1]]",4
ST8Yzlk2MqKlcaLqL2djBg,ptH216EFNFLvF32EN-9tmA,"[['staff', 1], ['store', 1]]",4
4ozupHULqGyO42s3zNUzOQ,qsThMZ3lXWYLN4t08ScsNA,"[['shop', 1], ['price', 1], ['store', 1]]",4
KCQUgDM3vNuB5xn4ZXVo-A,qsThMZ3lXWYLN4t08ScsNA,"[['selection', 1], ['boutique', 1]]",5
4ozupHULqGyO42s3zNUzOQ,qsThMZ3lXWYLN4t08ScsNA,"[['shop', 1], ['shopping center', 1], ['staff', 1], ['store', 1], ['clothes', 1]]",4
fczQCSmaWF78toLEmb0Zsw,qsThMZ3lXWYLN4t08ScsNA,"[['boutique', 1], ['location', 1]]",4
5MhbO-FbPPRkM1G9oZsdOQ,rBCX6nU2ub6v8ErfzXyjtg,"[['shopping area', 1]]",4
KCQUgDM3vNuB5xn4ZXVo-A,rBCX6nU2ub6v8ErfzXyjtg,"[['sunglasses', 1], ['stores', 1]]",3
A3J10Z1KlbM9WrKj6NYLyQ,rBCX6nU2ub6v8ErfzXyjtg,"[['shopping', 1]]",3
sSd714dapLtVY-Meaafq6w,sGXtpt1bkeZgjBeCbegZXA,"[['shoes', 1], ['shoe', 1]]",4
5MhbO-FbPPRkM1G9oZsdOQ,sGXtpt1bkeZgjBeCbegZXA,"[['prices', 1]]",5
PV5voYSD43Cn_3gHmxG7DA,t-GgSYuw4VQU_9ZcL9_zGw,"[['jewelry', 1]]",5
XjfKBr96h6GgrfkR_q6gIA,t-GgSYuw4VQU_9ZcL9_zGw,"[['size', 1]]",3
glRXVWWD6x1EZKfjJawTOg,tWEYt-sTRGHEaV8l27I14w,"[['accessories', 1]]",3
y5_vrqIylhXMrejM_-x_vA,tWEYt-sTRGHEaV8l27I14w,"[['price', 1]]",4
PV5voYSD43Cn_3gHmxG7DA,tWEYt-sTRGHEaV8l27I14w,"[['hipster', 1]]",4
KCQUgDM3vNuB5xn4ZXVo-A,tWEYt-sTRGHEaV8l27I14w,"[['staff', 1]]",4
9LwyHtKt5iRqlcFH-897aQ,tWEYt-sTRGHEaV8l27I14w,"[['REALLY', 1], ['selection', 1], ['prices', 1], ['shoes', 1]]",4
oyKF6Zs4aEYjsFVV9nT2AQ,tWEYt-sTRGHEaV8l27I14w,"[['store', 1]]",2
c7Feo4TxZqwCvQ0rtk3igQ,tWEYt-sTRGHEaV8l27I14w,"[['store', 1]]",5
n9Zg0jlOGtxfIrvoPm6Hhw,vNQn_2P3lJh_-uBhRuSc3Q,"[['staff', 1]]",5
usQTOj7LQ9v0Fl98gRa3Iw,vNQn_2P3lJh_-uBhRuSc3Q,"[['location', 1]]",4
ST8Yzlk2MqKlcaLqL2djBg,vNQn_2P3lJh_-uBhRuSc3Q,"[['items', 1]]",5
kGgAARL2UmvCcTRfiscjug,vNQn_2P3lJh_-uBhRuSc3Q,"[['visit', 1]]",4
lpZtfD-vCqUER1yGKEvUPw,xzy1VOKGmn4QHmy6DWZ3PA,"[['deals', 1], ['shoes', 1]]",5
vtNbl9jTi-AgyVJy76pGzA,zAv8Tn8ljL6iPAkoYeRnlw,"[['store', 1]]",5
XjfKBr96h6GgrfkR_q6gIA,zAv8Tn8ljL6iPAkoYeRnlw,"[['price', 1], ['store', 1], ['prices', 1]]",5
AdFpuH7MSin8cKmpT3IbCA,zAv8Tn8ljL6iPAkoYeRnlw,"[['selection', 1]]",4
4p-qAdc_ZLXfieNwaZGNGA,zAv8Tn8ljL6iPAkoYeRnlw,"[['deals', 1]]",3
PV5voYSD43Cn_3gHmxG7DA,zAv8Tn8ljL6iPAkoYeRnlw,"[['bags', 1]]",4
wY05e7eTtMLvkg0bcZ6zwA,zAv8Tn8ljL6iPAkoYeRnlw,"[['price', 1]]",3
U8l76MT2Ej32cFKfFI24fA,zAv8Tn8ljL6iPAkoYeRnlw,"[['bag', 1]]",2
EjhVxYFeMUYimoImjMduzQ,zAv8Tn8ljL6iPAkoYeRnlw,"[['clothing', 1], ['WAY', 1]]",3
i8KMQX7nekLSCzb_DVb6yA,zqaazagMMiPXU-84Jgh_mQ,"[['employees', 1], ['brand', 1], ['Target', 1]]",5
PV5voYSD43Cn_3gHmxG7DA,zqaazagMMiPXU-84Jgh_mQ,"[['store', 1]]",4
Yw-Q_4QrwWffjnHWLvo4kw,zqaazagMMiPXU-84Jgh_mQ,"[['customer service', 1], ['store', 1]]",4
usQTOj7LQ9v0Fl98gRa3Iw,-_0Dx-cEvnQ0w2mauUpyXA,"[['paperwork', 1], ['appointment', 1], ['staff', 1]]",5
8JC-Yb3UDUv2FUl5ym1nVg,WoEc1TEvADXUxnCsCJsGkQ,"[['cleaning', 1], ['teeth', 1]]",5
fczQCSmaWF78toLEmb0Zsw,gztTQsgq6FJwIoV4P4RNIw,"[['staff', 1]]",5
fczQCSmaWF78toLEmb0Zsw,gztTQsgq6FJwIoV4P4RNIw,"[['staff', 1]]",5
lpZtfD-vCqUER1yGKEvUPw,-0ZDRoepf3gwd9fpsw1bRQ,"[['service', 1]]",4
rzHZ3iYVQe_8h2e42DbUsw,-1tQu_yKCOgOj-WtXmMYIA,"[['staff', 1], ['pedi', 1], ['Nothing', 1]]",3
wbIU917ctOGp8-NdeVxIWw,-1tQu_yKCOgOj-WtXmMYIA,"[['nail', 1]]",5
GfzK4sxuBSrBpkZ6ZyEK1Q,-FCQ6tpsdpbeEJX8R_-tQQ,"[['staff', 1]]",5
5MhbO-FbPPRkM1G9oZsdOQ,-FCQ6tpsdpbeEJX8R_-tQQ,"[['spa', 1], ['sauna', 1], ['room', 1], ['steam room', 1]]",4
uZbTb-u-GVjTa2gtQfry5g,-FCQ6tpsdpbeEJX8R_-tQQ,"[['steam room', 1]]",4
PV5voYSD43Cn_3gHmxG7DA,-FCQ6tpsdpbeEJX8R_-tQQ,"[['staff', 1]]",5
wY05e7eTtMLvkg0bcZ6zwA,-FCQ6tpsdpbeEJX8R_-tQQ,"[['steam room', 1]]",5
4ozupHULqGyO42s3zNUzOQ,-YYlBL2gDXXIahbkayglvw,"[['staff', 1], ['visit', 1], ['LED', 1]]",5
fl6oI21uXoxVMwfR6lFanQ,-YYlBL2gDXXIahbkayglvw,"[['gel manicures', 1]]",5
ChgmBht69bnqSdDxpWMAqQ,0DjCrCskspKmh6GC9S4sww,"[['price', 1], ['massage', 1]]",5
zTWH9b_ItSdLOK9ypeFOIw,0L7nj_kFVMldRrZA7q6rvQ,"[['reviews', 1]]",4
lpZtfD-vCqUER1yGKEvUPw,170DzpigkOZUarv7SHtjgQ,"[['pampering', 1]]",4
fczQCSmaWF78toLEmb0Zsw,17SERT_RRNDqPrf418OQvQ,"[['job', 1], ['room', 1]]",5
4ozupHULqGyO42s3zNUzOQ,17SERT_RRNDqPrf418OQvQ,"[['price', 1]]",5
4ozupHULqGyO42s3zNUzOQ,1WZi3bBMy20SEd5lnlbG4A,"[['showers', 1], ['spa', 1], ['massage', 1], ['spas', 1]]",5
8p4at4zdzCpueAmSBaorZA,1WZi3bBMy20SEd5lnlbG4A,"[['massage', 1]]",4
A3J10Z1KlbM9WrKj6NYLyQ,1ZrMzeRjt_wawoaCXPxx0w,"[['massage', 1]]",4
C8ZTiwa7qWoPSMIivTeSfw,1iP6SyuWpm_4E6Mx6zOS9A,"[['hair', 1]]",5
4ozupHULqGyO42s3zNUzOQ,2GY8GQU8KH_TOrobCZ3xSg,"[['pedicure chairs', 1], ['staff', 1], ['manicure', 1]]",5
ZW8jy6ehrNzn9A5iCubVGg,3Dj0FsIr2Kw0e1nsaDSGig,"[['salons', 1]]",5
F6QsMoJdvtohlbnST-fDyQ,3Dj0FsIr2Kw0e1nsaDSGig,"[['job', 1], ['reviews', 1]]",4
sbvSyNtI7Sgp7k4qzf2reg,3Dj0FsIr2Kw0e1nsaDSGig,"[['cafe', 1], ['products', 1]]",5
PV5voYSD43Cn_3gHmxG7DA,3uGQDrswQnDTns4ov0Ae3A,"[['hair', 1], ['towel', 1]]",4
sbvSyNtI7Sgp7k4qzf2reg,3yF_oEqKpLwIf4orDh3_Zw,"[['smells', 1], ['towels', 1], ['massage', 1]]",5
rzHZ3iYVQe_8h2e42DbUsw,4V20KwXSSWz7A2OuiixVww,"[['foot massage', 1], ['service', 1]]",4
uZbTb-u-GVjTa2gtQfry5g,5BDkSLG5ccsTB0ZpinD6GQ,"[['neck', 1]]",3
uZbTb-u-GVjTa2gtQfry5g,5BDkSLG5ccsTB0ZpinD6GQ,"[['neck', 1]]",4
i8KMQX7nekLSCzb_DVb6yA,5tsqcZEvZYTpqux7_IGHVw,"[['desk', 1]]",3
zTWH9b_ItSdLOK9ypeFOIw,5tsqcZEvZYTpqux7_IGHVw,"[['appointment', 1], ['toes', 1]]",4
wY05e7eTtMLvkg0bcZ6zwA,5tsqcZEvZYTpqux7_IGHVw,"[['job', 1]]",4
AdFpuH7MSin8cKmpT3IbCA,6BeJwX7aH6w3yrbTqEJOYw,"[['bucks', 1]]",4
sbvSyNtI7Sgp7k4qzf2reg,6BeJwX7aH6w3yrbTqEJOYw,"[['hair', 1], ['staff', 1]]",3
cSAACR699NuLMqBPuKL8nw,7R8De0e3-pv6D-HhWlLRFA,"[['decor', 1], ['location', 1], ['clients', 1], ['pedi', 1]]",5
fl6oI21uXoxVMwfR6lFanQ,7R8De0e3-pv6D-HhWlLRFA,"[['salon', 1]]",4
cSAACR699NuLMqBPuKL8nw,7Y7p1NHDj0iGQN7IbBp5jw,"[['client', 1], ['SO', 1]]",5
8p4at4zdzCpueAmSBaorZA,7Y7p1NHDj0iGQN7IbBp5jw,"[['job', 1]]",4
vtNbl9jTi-AgyVJy76pGzA,7qqCpQWgxznOgBsLgLGbrg,"[['hair', 1]]",4
U8l76MT2Ej32cFKfFI24fA,7qqCpQWgxznOgBsLgLGbrg,"[['hair', 1], ['charge', 1], ['hair', 1]]",4
ChgmBht69bnqSdDxpWMAqQ,7ujIaG-_RDrBC4739RncSA,"[['fill', 1]]",4
bCLFdVfkAiZ7t1xDskb66Q,7wStXvgfzeY0IqRiAgttpA,"[['min', 1], ['massage', 1]]",5
9LwyHtKt5iRqlcFH-897aQ,7wStXvgfzeY0IqRiAgttpA,"[['hair', 1], ['min', 1], ['cuts', 1], ['hair', 1]]",1
GfzK4sxuBSrBpkZ6ZyEK1Q,8-vIFHpyoJyFfuU58nUwVg,"[['salon', 1]]",5
xj6NkHKs40GSnhRrWOuzUQ,8FnivFJz2rtxD7F1Z1y38w,"[['customer service', 1], ['job', 1]]",4
C8ZTiwa7qWoPSMIivTeSfw,8ZwO9VuLDWJOXmtAdc7LXQ,"[['hotel', 1]]",5
ru8p3RTlk8f9LB_3zLXURQ,8ZwO9VuLDWJOXmtAdc7LXQ,"[['appointment', 1]]",2
4p-qAdc_ZLXfieNwaZGNGA,8drHO8RJB_LqlO47BwX9_A,"[['service', 1]]",4
wY05e7eTtMLvkg0bcZ6zwA,8drHO8RJB_LqlO47BwX9_A,"[['store', 1]]",5
A3J10Z1KlbM9WrKj6NYLyQ,8drHO8RJB_LqlO47BwX9_A,"[['location', 1]]",1
KJDymAcoPiW_vuqthGxfpQ,97Z7j4vH0kfzL10AONi4uA,"[['staff', 1]]",5
uZbTb-u-GVjTa2gtQfry5g,9VqoZVN8iqf5UsMIwQkgDA,"[['massage', 1], ['massage', 1]]",5
vtNbl9jTi-AgyVJy76pGzA,9WcXRVLjNURGS24sP2GyrQ,"[['hair', 1]]",5
glRXVWWD6x1EZKfjJawTOg,9WcXRVLjNURGS24sP2GyrQ,"[['hair', 1]]",4
bCLFdVfkAiZ7t1xDskb66Q,9tz3frgecLUzHSFzZ540Sg,"[['appointment', 1], ['manicure', 1]]",5
gsdSJTKtaLtjynSD6hgQVw,A3UmvZpEIgegEmdFjCRo_w,"[['towel', 1], ['pedi', 1]]",5
fczQCSmaWF78toLEmb0Zsw,AcBXW-uhOftCVHxX8qng8g,"[['location', 1], ['appointments', 1]]",5
ru8p3RTlk8f9LB_3zLXURQ,AcBXW-uhOftCVHxX8qng8g,"[['brows', 1]]",4
y5_vrqIylhXMrejM_-x_vA,AcBXW-uhOftCVHxX8qng8g,"[['hair', 1]]",1
fczQCSmaWF78toLEmb0Zsw,AtoMSHZ-lO7kxHRBdioMtA,"[['min', 1], ['massage', 1]]",5
4ozupHULqGyO42s3zNUzOQ,AtoMSHZ-lO7kxHRBdioMtA,"[['staff', 1], ['locker room', 1]]",4
0bNXP9quoJEgyVZu9ipGgQ,AydLCqa6veiY7-uYEczEGg,"[['cut', 1], ['job', 1]]",3
0bNXP9quoJEgyVZu9ipGgQ,AydLCqa6veiY7-uYEczEGg,"[['nail', 1]]",3
F6QsMoJdvtohlbnST-fDyQ,BHFBi9eEQqzh8QaUYyngjQ,"[['hair', 1]]",4
fczQCSmaWF78toLEmb0Zsw,BHFBi9eEQqzh8QaUYyngjQ,"[['hair', 1]]",3
JffajLV-Dnn-eGYgdXDxFg,BpG--fsVunmMtPQub5D3UQ,"[['shop', 1], ['staff', 1], ['dollars', 1]]",5
fczQCSmaWF78toLEmb0Zsw,C-g_waStMwL_SYKk3Zq2tA,"[['manicure', 1]]",4
8p4at4zdzCpueAmSBaorZA,C-g_waStMwL_SYKk3Zq2tA,"[['staff', 1]]",4
n9Zg0jlOGtxfIrvoPm6Hhw,C-g_waStMwL_SYKk3Zq2tA,"[['visit', 1], ['manicure', 1], ['pedi', 1]]",4
glRXVWWD6x1EZKfjJawTOg,CRowuM53GcsaFQrVMwMNfw,"[['selections', 1], ['staff', 1]]",5
PV5voYSD43Cn_3gHmxG7DA,CRowuM53GcsaFQrVMwMNfw,"[['shop', 1]]",4
fczQCSmaWF78toLEmb0Zsw,D2Df5ViPfUCcKWsfCzSWCw,"[['pedicure', 1], ['toe', 1], ['job', 1]]",3
Yw-Q_4QrwWffjnHWLvo4kw,DJMC1HD4XEeaJaWlR6ISBw,"[['service', 1], ['manicure', 1]]",4
usQTOj7LQ9v0Fl98gRa3Iw,DMceg2k0Nnif0ljgP3U_KA,"[['hair', 1], ['customers', 1], ['Pretty', 1]]",4
zTWH9b_ItSdLOK9ypeFOIw,Db75Zr2zrKyiWzVUPkG2OQ,"[['wax', 1]]",4
ia1nTRAQEaFWv0cwADeK7g,Db75Zr2zrKyiWzVUPkG2OQ,"[['chairs', 1], ['lighting', 1]]",5
ia1nTRAQEaFWv0cwADeK7g,Db75Zr2zrKyiWzVUPkG2OQ,"[['massage', 1]]",5
gsdSJTKtaLtjynSD6hgQVw,Db75Zr2zrKyiWzVUPkG2OQ,"[['towel', 1]]",4
-zaFQpPVefA_fjL5yvfnKQ,EHl0KQYqZQQgBPpd3VgRug,"[['hair', 1]]",5
2l2lRFuHLdyGjAuusqPDag,EHl0KQYqZQQgBPpd3VgRug,"[['towel', 1], ['mani', 1]]",3
9LwyHtKt5iRqlcFH-897aQ,EM4gmlsOVfXT4faEkp8IzQ,"[['service', 1], ['room', 1]]",5
OAd-vbR_POac1zHtu-Y2Zg,EM4gmlsOVfXT4faEkp8IzQ,"[['service', 1], ['moms', 1], ['appointment', 1], ['WAY', 1]]",5
4p-qAdc_ZLXfieNwaZGNGA,EM4gmlsOVfXT4faEkp8IzQ,"[['service', 1], ['staff', 1]]",5
fRbqoHAkgC5MeW3x15mezA,EM4gmlsOVfXT4faEkp8IzQ,"[['staff', 1]]",5
rzHZ3iYVQe_8h2e42DbUsw,EM4gmlsOVfXT4faEkp8IzQ,"[['reviews', 1], ['staff', 1], ['salon', 1]]",4
rzHZ3iYVQe_8h2e42DbUsw,EM4gmlsOVfXT4faEkp8IzQ,"[['service', 1], ['staff', 1]]",5
ChgmBht69bnqSdDxpWMAqQ,EUeNB6nu1E8AZMT2X4l-Uw,"[['coat', 1]]",3
4ozupHULqGyO42s3zNUzOQ,EcHuaHD9IcoPEWNsU8vDTw,"[['pool', 1]]",4
4ozupHULqGyO42s3zNUzOQ,EcHuaHD9IcoPEWNsU8vDTw,"[['showers', 1], ['staff', 1]]",5
D5J4mKahKvUBJUTWanZwdA,EcHuaHD9IcoPEWNsU8vDTw,"[['massage', 1]]",4
fczQCSmaWF78toLEmb0Zsw,EtijSxqheu_LHohSvKQfLA,"[['prices', 1]]",5
4ozupHULqGyO42s3zNUzOQ,EtijSxqheu_LHohSvKQfLA,"[['nail salon', 1], ['service', 1], ['staff', 1]]",4
gUr8qs00wFAk851yHMlgRQ,FcBcmHppCJiaMPE-7AQcRQ,"[['decor', 1]]",4
JffajLV-Dnn-eGYgdXDxFg,GCs6-N-8CalT4L2_nNas7A,"[['staff', 1]]",5
8p4at4zdzCpueAmSBaorZA,GKTS7PFoF_GpycUKXDsm_g,"[['prices', 1]]",5
n9Zg0jlOGtxfIrvoPm6Hhw,GnVf8L6bsD11M7VbCP6ZAQ,"[['hair', 1], ['prices', 1]]",4
ru8p3RTlk8f9LB_3zLXURQ,GnVf8L6bsD11M7VbCP6ZAQ,"[['hair', 1], ['scalp', 1], ['hair look', 1], ['facility', 1]]",3
ru8p3RTlk8f9LB_3zLXURQ,GnVf8L6bsD11M7VbCP6ZAQ,"[['appts', 1]]",5
4ozupHULqGyO42s3zNUzOQ,HD_D2LTNTL6EXmvHF6x1qg,"[['atmosphere', 1], ['hair', 1], ['spot', 1]]",4
fczQCSmaWF78toLEmb0Zsw,HD_D2LTNTL6EXmvHF6x1qg,"[['job', 1], ['massage', 1]]",4
fczQCSmaWF78toLEmb0Zsw,HD_D2LTNTL6EXmvHF6x1qg,"[['products', 1]]",4
fl6oI21uXoxVMwfR6lFanQ,HD_D2LTNTL6EXmvHF6x1qg,"[['hair', 1]]",1
-K3ZjROK0ml2P-Rk7ttHzA,HtmsKPFOOXSgjVZUO8Vprg,"[['pedicure', 1], ['SO', 1]]",5
61HRMKC0sxwrpw_OUltiGg,J-FcHI69k_MpSKjwkDURuw,"[['nails', 1], ['manicure', 1]]",5
61HRMKC0sxwrpw_OUltiGg,J-FcHI69k_MpSKjwkDURuw,"[['min', 1], ['staff', 1], ['massage', 1]]",5
bCLFdVfkAiZ7t1xDskb66Q,J-FcHI69k_MpSKjwkDURuw,"[['min', 1], ['nails', 1], ['massage', 1]]",5
Yw-Q_4QrwWffjnHWLvo4kw,KZhHgSXyR1YyFWCBVDn07Q,"[['hair', 1]]",5
sALB8-F04S9VcZMF_GkGUA,LcAamvosJu0bcPgEVF-9sQ,"[['locks', 1]]",5
sSd714dapLtVY-Meaafq6w,LvMipFjDCulxszopCHzCpg,"[['tan', 1], ['cut', 1], ['cut', 1]]",5
8JC-Yb3UDUv2FUl5ym1nVg,MljVwuO92Yjr7dKU1QlS8A,"[['Pretty', 1]]",4
8JC-Yb3UDUv2FUl5ym1nVg,NC1xlLH-6If4PraDPQaHOQ,"[['staff', 1]]",3
PV5voYSD43Cn_3gHmxG7DA,NCTd71BBS6cxgr97P0mUVQ,"[['min', 1]]",4
4p-qAdc_ZLXfieNwaZGNGA,NqmbT5zcEpV52qx1bI1ZdQ,"[['location', 1]]",2
sSd714dapLtVY-Meaafq6w,NqmbT5zcEpV52qx1bI1ZdQ,"[['location', 1], ['store', 1]]",3
4ozupHULqGyO42s3zNUzOQ,O3CYB99YAIMqQqPNyongWA,"[['location', 1], ['massage', 1]]",5
wLDWtFpyh0hr3wfpj_lxWg,O3CYB99YAIMqQqPNyongWA,"[['pedis', 1]]",5
wLDWtFpyh0hr3wfpj_lxWg,PEFUYmqfqy93_xyCnSfGNg,"[['staff', 1]]",4
KCQUgDM3vNuB5xn4ZXVo-A,PLgclJqCLffQfMov6wb8-g,"[['service', 1]]",5
EjhVxYFeMUYimoImjMduzQ,PLgclJqCLffQfMov6wb8-g,"[['job', 1]]",5
61HRMKC0sxwrpw_OUltiGg,PYoX0egYxyTwVKZGzOUKng,"[['massage', 1]]",4
ChgmBht69bnqSdDxpWMAqQ,Pmcv0KUFTC98mXKyRbnzCA,"[['decor', 1], ['towels', 1]]",3
vsR6VM-x-phiOsjU6QQEuA,Pmcv0KUFTC98mXKyRbnzCA,"[['lounge chairs', 1]]",5
fRbqoHAkgC5MeW3x15mezA,Poir4ntEii1kyDQDESonzw,"[['service', 1], ['massage', 1]]",4
KJDymAcoPiW_vuqthGxfpQ,QTI8xdoE59kPXqx0PvOv9g,"[['decor', 1], ['hair', 1]]",5
-zaFQpPVefA_fjL5yvfnKQ,QkakO2FKDbhisQmdeEV8gw,"[['prices', 1]]",5
4ozupHULqGyO42s3zNUzOQ,RRF7KrSLVK19P8UsLXBhzg,"[['staff', 1]]",5
glRXVWWD6x1EZKfjJawTOg,RxKroPavD49S_26WXDhJaQ,"[['service', 1]]",5
D5J4mKahKvUBJUTWanZwdA,SBHT8xHjAc8LJDuNxahuiQ,"[['location', 1], ['appointment', 1], ['job', 1]]",5
sALB8-F04S9VcZMF_GkGUA,SLO-pJBGR_79SaD1v62JHQ,"[['job', 1], ['tips', 1]]",5
ZW8jy6ehrNzn9A5iCubVGg,SgSv46U_dBf7qbPZy6h0aw,"[['style massage', 1], ['spa', 1]]",5
ST8Yzlk2MqKlcaLqL2djBg,SgSv46U_dBf7qbPZy6h0aw,"[['clients', 1], ['massage', 1]]",5
y5_vrqIylhXMrejM_-x_vA,SgSv46U_dBf7qbPZy6h0aw,"[['massage', 1]]",5
rzHZ3iYVQe_8h2e42DbUsw,TO25Nx51dm4KOFjI4BNgYg,"[['job', 1]]",3
4ozupHULqGyO42s3zNUzOQ,UGogpZhk0pkBNdvigzTvng,"[['strip mall', 1]]",4
fczQCSmaWF78toLEmb0Zsw,UKgSs_SJzW9fu4CwhIV1yA,"[['getaway', 1]]",5
fczQCSmaWF78toLEmb0Zsw,UKgSs_SJzW9fu4CwhIV1yA,"[['staff', 1]]",5
ST8Yzlk2MqKlcaLqL2djBg,UKgSs_SJzW9fu4CwhIV1yA,"[['price', 1], ['pools', 1], ['staff', 1]]",4
kGgAARL2UmvCcTRfiscjug,UKgSs_SJzW9fu4CwhIV1yA,"[['staff', 1]]",4
cSAACR699NuLMqBPuKL8nw,UQvi_2vZg6bwlxpZbI9VUA,"[['hair', 1], ['location', 1], ['salon', 1], ['appointment', 1], ['SO', 1]]",5
cSAACR699NuLMqBPuKL8nw,UQvi_2vZg6bwlxpZbI9VUA,"[['hair', 1]]",5
